Running on Cartesius 

[1;31mtime	Tue Jan 13 23:18:16 CET 2015[0;39m
poly5_5.mtx-P4	4	2481	16741	0.002720	122	0.064220	0.034265	0.029864	0.000091	0.015563	0.014035	0.000266
poly5_5.mtx-P8	8	2481	16741	0.002720	122	0.064998	0.026523	0.038353	0.000122	0.016162	0.022012	0.000179
poly5_5.mtx-P16	16	2481	16741	0.002720	122	0.089920	0.036562	0.053194	0.000164	0.020082	0.032990	0.000123
poly5_5.mtx-P32	32	2481	16741	0.002720	122	0.466784	0.179918	0.286388	0.000478	0.084791	0.201497	0.000100
poly5_5.mtx-P64	64	2481	16741	0.002720	122	1.174572	0.773866	0.399995	0.000711	0.121944	0.277952	0.000098
poly5_6.mtx-P1	1	10081	69301	0.000682	264	0.369034	0.083344	0.285398	0.000292	0.263031	0.014158	0.008210
poly5_6.mtx-P2	2	10081	69301	0.000682	264	0.249620	0.074135	0.175180	0.000305	0.145690	0.025640	0.003850
poly5_6.mtx-P4	4	10081	69301	0.000682	264	0.192014	0.073886	0.117913	0.000215	0.084253	0.031724	0.001935
poly5_6.mtx-P8	8	10081	69301	0.000682	264	0.190631	0.078105	0.112231	0.000295	0.061511	0.049675	0.001045
poly5_6.mtx-P16	16	10081	69301	0.000682	264	0.207814	0.075096	0.132391	0.000327	0.057479	0.074287	0.000626
poly5_6.mtx-P32	32	10081	69301	0.000682	264	0.916387	0.228078	0.687649	0.000660	0.231208	0.456001	0.000440
poly5_6.mtx-P64	64	10081	69301	0.000682	264	2.028614	0.814386	1.213205	0.001023	0.493345	0.719531	0.000329
poly6_1.mtx-P1	1	7	19	0.387755	3	0.008124	0.008013	0.000089	0.000022	0.000034	0.000053	0.000002
poly6_1.mtx-P2	2	7	19	0.387755	3	0.012285	0.011925	0.000337	0.000023	0.000138	0.000198	0.000001
poly6_2.mtx-P1	1	37	181	0.132213	9	0.022056	0.021723	0.000324	0.000009	0.000140	0.000177	0.000007
poly6_2.mtx-P2	2	37	181	0.132213	9	0.011742	0.010750	0.000967	0.000025	0.000347	0.000617	0.000003
poly6_2.mtx-P4	4	37	181	0.132213	9	0.012722	0.011234	0.001453	0.000035	0.000522	0.000929	0.000002
poly6_3.mtx-P1	1	169	1009	0.035328	23	0.020688	0.019606	0.001068	0.000014	0.000626	0.000424	0.000017
poly6_3.mtx-P2	2	169	1009	0.035328	23	0.012378	0.009577	0.002772	0.000029	0.001132	0.001625	0.000015
poly6_3.mtx-P4	4	169	1009	0.035328	23	0.014942	0.011010	0.003892	0.000040	0.001467	0.002416	0.000009
poly6_3.mtx-P8	8	169	1009	0.035328	23	0.029311	0.022807	0.006442	0.000062	0.002287	0.004137	0.000018
poly6_3.mtx-P16	16	169	1009	0.035328	23	0.025565	0.015583	0.009889	0.000093	0.003618	0.006264	0.000007
poly6_4.mtx-P1	1	721	4681	0.009005	55	0.036500	0.030811	0.005661	0.000028	0.004385	0.001144	0.000132
poly6_4.mtx-P2	2	721	4681	0.009005	55	0.029513	0.021257	0.008216	0.000040	0.004204	0.003929	0.000083
poly6_4.mtx-P4	4	721	4681	0.009005	55	0.028113	0.017850	0.010212	0.000051	0.004320	0.005846	0.000046
poly6_4.mtx-P8	8	721	4681	0.009005	55	0.040028	0.024273	0.015678	0.000077	0.005891	0.009750	0.000038
poly6_4.mtx-P16	16	721	4681	0.009005	55	0.049747	0.026536	0.023098	0.000113	0.008284	0.014778	0.000036
poly6_4.mtx-P32	32	721	4681	0.009005	55	0.208943	0.077123	0.131367	0.000453	0.039237	0.092089	0.000042
poly6_5.mtx-P1	1	2977	20089	0.002267	115	0.079007	0.040445	0.038473	0.000089	0.034045	0.003431	0.000997
poly6_5.mtx-P2	2	2977	20089	0.002267	114	0.067884	0.036688	0.031090	0.000106	0.022028	0.008531	0.000531
poly6_5.mtx-P4	4	2977	20089	0.002267	114	0.058986	0.028993	0.029884	0.000109	0.016044	0.013529	0.000311
poly6_5.mtx-P8	8	2977	20089	0.002267	114	0.065396	0.028427	0.036837	0.000132	0.015864	0.020817	0.000156
poly6_5.mtx-P16	16	2977	20089	0.002267	114	0.084349	0.033698	0.050486	0.000165	0.019432	0.030940	0.000114
poly6_5.mtx-P32	32	2977	20089	0.002267	114	0.475483	0.205674	0.269248	0.000561	0.080237	0.188904	0.000107
poly6_5.mtx-P64	64	2977	20089	0.002267	114	1.181494	0.807777	0.372917	0.000800	0.113814	0.259016	0.000087
poly6_6.mtx-P1	1	12097	83161	0.000568	292	0.474553	0.102498	0.371706	0.000349	0.344163	0.017004	0.010539
poly6_6.mtx-P2	2	12097	83161	0.000568	292	0.332776	0.089517	0.242924	0.000335	0.190591	0.046923	0.005411
poly6_6.mtx-P4	4	12097	83161	0.000568	292	0.230631	0.080751	0.149513	0.000367	0.109802	0.037032	0.002678
poly6_6.mtx-P8	8	12097	83161	0.000568	292	0.215750	0.081575	0.133825	0.000350	0.076139	0.056305	0.001380
