Running on Cartesius 

[1;31mtime	Tue Jan 13 23:18:46 CET 2015[0;39m
poly7_3.m-P2	2	253	197	28	0.013421	0.010508	0.002868	0.000045	0.000865	0.001980	0.000023
poly7_3.m-P4	4	253	197	28	0.013595	0.009037	0.004489	0.000069	0.001285	0.003181	0.000023
poly7_3.m-P8	8	253	197	28	0.014779	0.007210	0.007463	0.000106	0.001864	0.005585	0.000013
poly7_3.m-P16	16	253	197	28	0.019881	0.009371	0.010358	0.000152	0.002732	0.007612	0.000014
poly7_4.m-P1	1	953	841	61	0.017598	0.013528	0.004030	0.000040	0.002397	0.001477	0.000156
poly7_4.m-P2	2	953	841	61	0.019162	0.011451	0.007611	0.000100	0.003113	0.004399	0.000099
poly7_4.m-P4	4	953	841	61	0.022801	0.012463	0.010233	0.000105	0.003455	0.006722	0.000057
poly7_4.m-P8	8	953	841	61	0.029093	0.013077	0.015862	0.000154	0.004672	0.011143	0.000047
poly7_4.m-P16	16	953	841	61	0.031712	0.008285	0.023218	0.000209	0.006299	0.016881	0.000037
poly7_4.m-P32	32	953	841	61	0.297379	0.159177	0.137414	0.000788	0.034610	0.102764	0.000040
poly7_5.m-P1	1	3697	3473	117	0.040692	0.016361	0.024205	0.000126	0.017819	0.005257	0.001128
poly7_5.m-P2	2	3697	3473	117	0.039637	0.014673	0.024754	0.000210	0.013994	0.010213	0.000547
poly7_5.m-P4	4	3697	3473	118	0.048036	0.022525	0.025280	0.000231	0.011184	0.013829	0.000267
poly7_5.m-P8	8	3697	3473	118	0.047143	0.012717	0.034133	0.000293	0.011911	0.022048	0.000174
poly7_5.m-P16	16	3697	3473	118	0.068288	0.020884	0.047015	0.000389	0.014118	0.032745	0.000152
poly7_5.m-P32	32	3697	3473	118	0.434088	0.167595	0.265484	0.001009	0.068463	0.196883	0.000138
poly7_5.m-P64	64	3697	3473	118	1.015914	0.657184	0.357393	0.001337	0.089630	0.267668	0.000095
poly7_6.m-P1	1	14561	14113	240	0.250080	0.067539	0.182053	0.000488	0.141327	0.030672	0.010054
poly7_6.m-P2	2	14561	14113	241	0.190730	0.060336	0.129812	0.000582	0.091320	0.033012	0.005480
