Running on Cartesius 

[1;31mtime	Thu Jan  8 12:02:52 CET 2015[0;39m
mat_name\tp\tn\tk\ttime_init\ttime_mv\ttime_ip\ttime_done\ttime_total
randmat_256_0_05.mtx-P32	32	256	3	0.064299	0.003364	0.005020	0.072686	0.073274
randmat_256_0_1.mtx-P1	1	256	3	0.006553	0.000138	0.000059	0.006752	0.006767
randmat_256_0_1.mtx-P2	2	256	3	0.007051	0.000325	0.000253	0.007631	0.007662
randmat_256_0_1.mtx-P4	4	256	3	0.006785	0.000268	0.000534	0.007589	0.007630
randmat_256_0_1.mtx-P8	8	256	3	0.007621	0.000413	0.000612	0.008650	0.008716
randmat_256_0_1.mtx-P16	16	256	3	0.009520	0.000525	0.000805	0.010852	0.010950
randmat_256_0_1.mtx-P32	32	256	3	0.175851	0.003438	0.005022	0.184314	0.184939
randmat_256_0_1.mtx-P64	64	256	3	0.110934	0.004259	0.006815	0.122011	0.122747
randmat_256_0_2.mtx-P1	1	256	3	0.010989	0.000168	0.000057	0.011218	0.011233
randmat_256_0_2.mtx-P2	2	256	3	0.011138	0.000254	0.000201	0.011599	0.011630
randmat_256_0_2.mtx-P4	4	256	3	0.011675	0.000244	0.000319	0.012240	0.012302
randmat_256_0_2.mtx-P8	8	256	3	0.011330	0.000359	0.000535	0.012227	0.012291
randmat_256_0_2.mtx-P16	16	256	3	0.013015	0.000529	0.000810	0.014356	0.014461
randmat_256_0_2.mtx-P32	32	256	3	0.175524	0.002961	0.005101	0.183590	0.184176
randmat_256_0_2.mtx-P64	64	256	3	0.777065	0.004308	0.006735	0.788111	0.788855
randmat_512_0_01.mtx-P1	1	512	3	0.004360	0.000231	0.000072	0.004670	0.004695
randmat_512_0_01.mtx-P2	2	512	3	0.004426	0.000322	0.000233	0.004988	0.005025
randmat_512_0_01.mtx-P4	4	512	3	0.004543	0.000279	0.000355	0.005180	0.005251
randmat_512_0_01.mtx-P8	8	512	3	0.005387	0.000398	0.000527	0.006315	0.006382
randmat_512_0_01.mtx-P16	16	512	3	0.007298	0.000609	0.000861	0.008771	0.008871
randmat_512_0_01.mtx-P32	32	512	3	0.065637	0.002212	0.005021	0.072872	0.073301
randmat_512_0_01.mtx-P64	64	512	3	0.108612	0.003784	0.006918	0.119319	0.120150
randmat_512_0_02.mtx-P1	1	512	3	0.006126	0.000216	0.000060	0.006407	0.006429
randmat_512_0_02.mtx-P2	2	512	3	0.006444	0.000302	0.000264	0.007015	0.007051
randmat_512_0_02.mtx-P4	4	512	3	0.006260	0.000330	0.000400	0.006994	0.007101
randmat_512_0_02.mtx-P8	8	512	3	0.007055	0.000365	0.000554	0.007975	0.008060
randmat_512_0_02.mtx-P16	16	512	3	0.008709	0.000560	0.000821	0.010093	0.010225
randmat_512_0_02.mtx-P32	32	512	3	0.173349	0.002529	0.005043	0.180922	0.181364
randmat_512_0_02.mtx-P64	64	512	3	0.110423	0.004260	0.006810	0.121496	0.122301
randmat_512_0_03.mtx-P1	1	512	3	0.007825	0.000239	0.000074	0.008144	0.008166
randmat_512_0_03.mtx-P2	2	512	3	0.008135	0.000312	0.000215	0.008663	0.008699
randmat_512_0_03.mtx-P4	4	512	3	0.008186	0.000312	0.000464	0.008965	0.009010
randmat_512_0_03.mtx-P8	8	512	3	0.008516	0.000398	0.000604	0.009520	0.009588
randmat_512_0_03.mtx-P16	16	512	3	0.010091	0.000588	0.000827	0.011507	0.011606
randmat_512_0_03.mtx-P32	32	512	3	0.166909	0.002654	0.005057	0.174623	0.175065
randmat_512_0_03.mtx-P64	64	512	3	0.114388	0.004339	0.006786	0.125516	0.126299
randmat_512_0_04.mtx-P1	1	512	3	0.009641	0.000276	0.000076	0.009999	0.010020
randmat_512_0_04.mtx-P2	2	512	3	0.009780	0.000353	0.000209	0.010346	0.010383
randmat_512_0_04.mtx-P4	4	512	3	0.010008	0.000318	0.000331	0.010661	0.010706
randmat_512_0_04.mtx-P8	8	512	3	0.010062	0.000431	0.000548	0.011044	0.011113
randmat_512_0_04.mtx-P16	16	512	3	0.011505	0.000562	0.000829	0.012901	0.013002
randmat_512_0_04.mtx-P32	32	512	3	0.169406	0.002238	0.005097	0.176744	0.177200
randmat_512_0_04.mtx-P64	64	512	3	0.791403	0.003897	0.006896	0.802199	0.803035
randmat_512_0_05.mtx-P1	1	512	3	0.011232	0.000254	0.000060	0.011554	0.011575
randmat_512_0_05.mtx-P2	2	512	3	0.011415	0.000359	0.000213	0.011992	0.012031
randmat_512_0_05.mtx-P4	4	512	3	0.011348	0.000336	0.000314	0.012001	0.012045
randmat_512_0_05.mtx-P8	8	512	3	0.011480	0.000373	0.000558	0.012414	0.012483
randmat_512_0_05.mtx-P16	16	512	3	0.012978	0.000566	0.000830	0.014375	0.014473
randmat_512_0_05.mtx-P32	32	512	3	0.168412	0.002271	0.005069	0.175754	0.176206
randmat_512_0_05.mtx-P64	64	512	3	0.736479	0.003909	0.006939	0.747329	0.748115
randmat_512_0_1.mtx-P1	1	512	3	0.019690	0.000316	0.000063	0.020081	0.020108
randmat_512_0_1.mtx-P2	2	512	3	0.019294	0.000389	0.000210	0.019901	0.019945
randmat_512_0_1.mtx-P4	4	512	3	0.018720	0.000347	0.000355	0.019425	0.019475
randmat_512_0_1.mtx-P8	8	512	3	0.019476	0.000377	0.000565	0.020420	0.020497
randmat_512_0_1.mtx-P16	16	512	3	0.020433	0.000628	0.000838	0.021900	0.021998
randmat_512_0_1.mtx-P32	32	512	3	0.178127	0.002250	0.005058	0.185436	0.185876
randmat_512_0_1.mtx-P64	64	512	3	0.806421	0.004130	0.006877	0.817430	0.818230
randmat_512_0_2.mtx-P1	1	512	2	0.036208	0.000288	0.000041	0.036541	0.036563
randmat_512_0_2.mtx-P2	2	512	2	0.035274	0.000298	0.000138	0.035715	0.035752
randmat_512_0_2.mtx-P4	4	512	2	0.033509	0.000257	0.000216	0.033983	0.034029
randmat_512_0_2.mtx-P8	8	512	2	0.034115	0.000275	0.000383	0.034775	0.034843
randmat_512_0_2.mtx-P16	16	512	2	0.036120	0.000416	0.000547	0.037084	0.037182
randmat_512_0_2.mtx-P32	32	512	2	0.195119	0.001504	0.003389	0.200015	0.200465
randmat_512_0_2.mtx-P64	64	512	2	0.753364	0.002448	0.004578	0.760393	0.761032
randmat_1024_0_01.mtx-P1	1	1024	3	0.010233	0.000390	0.000068	0.010700	0.010737
